filename,target,prediction
MP3AudioHeader.java,"public long getAudioDataLength() {
        return 0;
    }","public long getAudioDataStartPosition() {
        return audioDataStartPosition;
    }"
InterlevelScene.java,"private void fall() throws IOException {
		
		Mob.holdAllies( Dungeon.level );
		
		Buff.affect( Dungeon.hero, Chasm.Falling.class );
		Dungeon.saveAll();

		Level level;
		Dungeon.depth++;
		if (Dungeon.depth > Statistics.deepestFloor) {
			level = Dungeon.newLevel();
		} else {
			level = Dungeon.loadLevel( GamesInProgress.curSlot );
		}
		Dungeon.switchLevel( level, level.fallCell( fallIntoPit ));
	}","private void ascend() throws IOException {

		if (Dungeon.hero == null) {
			Mob.clearHeldAllies();
			Dungeon.init();
			GameLog.wipe();

			Level level = Dungeon.newLevel();
			Dungeon.switchLevel( level, -1 );
		} else {
			Mob.holdAllies( Dungeon.level );
			Dungeon.saveAll();

			Level level;
			Dungeon.depth = curTransition.destDepth;
			Dungeon.branch = curTransition.destBranch;
			
			if (curTransition.destDepth > Statistics.deepestFloor) {
				level = Dungeon.newLevel();
			} else {
				level = Dungeon.loadLevel( GamesInProgress.curSlot );
			}

			LevelTransition destTransition = level.getTransition(curTransition.destType);
			curTransition = null;
			Dungeon.switchLevel( level, destTransition.cell() );
		}

	}"
PDFGraphics2D.java,"protected void doDrawing(boolean fill, boolean stroke, boolean nonzero) throws IOException {
        if (fill) {
            if (stroke) {
                if (nonzero) {
                	stream.fillAndStrokeEvenOdd();
                }
                else {
                	stream.fillAndStroke();
                }
            }
            else {
                if (nonzero) {
                	stream.fillEvenOdd();
                }
                else {
                	stream.fill();
                }
            }
        }
        else {
        	stream.stroke();
        }
    }","protected void doDrawing(boolean fill, boolean stroke, int windingRule) throws IOException {
		if (fill) {
			stream.fill();
		}
		else if (stroke) {
			stream.stroke();
		}
		else {
			stream.closePath();
		}
	}"
WindowsLookAndFeel.java,"protected Object configureValue(Object value) {
            if (value == null) {
                value = new FontUIResource(fontName, fontStyle, fontSize);
            }
            else if (value instanceof Integer) {
                value = new FontUIResource(fontName, fontStyle,
                                           ((Integer)value).intValue());
            }
            return value;
        }","public void invalidate(LookAndFeel laf) {
            if (""win.defaultGUI.font.height"".equals(getKey())) {
                ((WindowsLookAndFeel)laf).style = null;
            }
            super.invalidate(laf);
        }"
ServiceDescriptorRegistry.java,"@Override
    public Object getService(QName service)
    {
        return beanFactory.getBean(service.getLocalName());
    }","@Override
    public <T> T getService(QName service)
    {
        
        throw new UnsupportedOperationException();
    }"
ViewContextServiceImpl.java,"private ComponentModelChange notifyDataChangeListeners(ViewComparisonResult viewComparison) {
    try {
      UUID viewUuid = viewComparison.change.getUuid();
      View view = getViewFromCurrentViewContext(viewUuid);
      Object api = apiByViewName.get(view.getViewName());
      Objects.requireNonNull(api, ""API not found for view "" + view.getViewName());
      for (Entry<String, Object> change : viewComparison.change.getChanges().entrySet()) {
        Method method =
            getMethodForCode(dataChangeListenerMethodsByView, view.getViewName(), change.getKey());
        if (method != null) {
          try {
            method.invoke(api, viewUuid,
                new DataChangeEvent()
                    .newValues(viewComparison.newValues)
                    .oldValues(viewComparison.oldValues));
          } catch (IllegalAccessException | IllegalArgumentException
              | InvocationTargetException e) {
            log.error(""Error when calling MessageHandler method "" + method.getName(), e);
          }
        }

      }
    } catch (Throwable tr) {
      log.error(""Unexpected error when handling modelChange "" + viewComparison.change, tr);
    }
    return viewComparison.change;
  }","private View getViewFromPlaceholder(ViewPlaceholder placeholder) {
    View view = null;
    if (placeholder.getUuid()!= null) {
      view = getViewFromCurrentViewContext(placeholder.getUuid());
    }
    if (view == null) {
      view = getViewFromSession(placeholder.getUuid());
    }
    return view;
  }"
ChartViewWrapper.java,"public XYPlot findXYSubplot(double mouseX, double mouseY) {
    return cp != null ? ChartLogics.findXYSubplot(getChart(), getRenderingInfo(), mouseX, mouseY)
        : ChartLogicsFX.findXYSubplot(getChart(), getRenderingInfo(), mouseX, mouseY);
  }","public XYPlot findXYSubplot(double mouseX, double mouseY) {
    return cp!= null? ChartLogics.findXYSubplot(cp, getRenderingInfo(), mouseX, mouseY)
     t.sf.mzmine.modules.io.import_export.csv.CSVImport;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportDialog;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportParameters;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportParameters.CSVImportType;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportParameters.CSVImportType.CSVImportTypeFactory;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportParameters.CSVImportType.CSVImportTypeFactory.CSVImportTypeFactoryException;
import net.sf.mzmine.modules.io.import_export.csv.CSVImportParameters.CSVImportType.CSVImportTypeFactory.CSVImportTypeFactoryException.CSVImportTypeFactoryExceptionType;"
AbstractElement.java,"@SuppressWarnings(""all"")
	public <T> T getAttribute(String key) {
		if (attributes != null) {
			T value = (T) attributes.get(key);

			if (value != null)
				return value;
		}

		if (nullAttributesAreErrors())
			throw new NullAttributeException(key);

		return null;
	}","// {
	// return getAttribute( key, null );
	// }

	/**
	 * @complexity O(log(n)) with n being the number of attributes of this
	 *             element.
	 */
	// public Object getAttribute( String key, Object defaultValue )
	// {
	// Object value = null;
	// if ( attributes!= null )
	// value = attributes.get( key );
	// if ( value == null )
	// value = defaultValue;
	// return value;
	// }

	/**
	 * @complexity O(log(n)) with n being the number of attributes of this
	 *             element.
	 */
	// public void setAttribute( String key, Object value )
	// {
	// if ( value == null )
	// {
	// if ( nullAttributesAreErrors() )
	// throw new NullAttributeException( key );
	// else
	// return;
	// }
	// if ( attributes == null )
	// attributes = new HashMap<String,Object>();
	// attributes.put( key, value );
	// attributeChanged( key, AttributeChangeEvent.ADD, null, null, value );
	// }

	/**
	 * @complexity O(log(n)) with n being the number of attributes of this
	 *             element.
	 */
	// public void removeAttribute( String key )
	// {
	// if ( attributes == null )
	// return;
	// Object value = attributes.remove( key );
	// if ( value == null )
	// return;
	// attributeChanged( key, AttributeChangeEvent.REMOVE, null, value, null );
	// }

	/**
	 * @complexity O(log(n)) with n being the number of attributes of this
	 *             element.
	 */
	// public void changeAttribute( String key, Object oldValue, Object newValue )
	// {
	// if ( attributes == null )
	// return;
	// Object value = attributes.get( key );
	// if ( value == null )
	// return;
	// if ( value.equals( oldValue ) )
	// {
	// attributes.put( key, newValue );
	// attributeChanged( key, AttributeChangeEvent.CHANGE, oldValue, null,
	// newValue );
	// }
	// }

	/**
	 * @complexity O(log(n)) with n being the number of attributes of this"
PrismParser.java,"static final public 
Expression ExpressionFuncOrIdent(boolean prop, boolean pathprop) throws ParseException {String s = null;
        Expression ret = null;
        Token begin = null;
    // If there is no ""(...)"", this is an identifier
            s = Identifier();
ret = new ExpressionIdent(s); begin = getToken(0);
    switch ((jj_ntk==-1)?jj_ntk_f():jj_ntk) {
    case LPARENTH:{
      jj_consume_token(LPARENTH);
ret = new ExpressionFunc(s);
      ExpressionFuncArgs(prop, pathprop, (ExpressionFunc)ret);
      jj_consume_token(RPARENTH);
      break;
      }
    default:
      jj_la1[65] = jj_gen;
      ;
    }
ret.setPosition(begin, getToken(0)); {if ("""" != null) return ret;}
    throw new Error(""Missing return statement in function"");
  }","static final public 
Expression ExpressionFuncOrIdent(boolean prop, boolean pathprop) throws ParseException {Expression ret;
    switch ((jj_ntk==-1)?jj_ntk_f():jj_ntk) {
    case REG_IDENT:{
      ret = ExpressionIdentifier(prop, pathprop);
      break;
      }
    case FUNC:{
      ret = ExpressionFuncOldStyle(prop, pathprop);
      break;
      }
    default:
      jj_la1[65] = jj_gen;
      jj_consume_token(-1);
      throw new ParseException();
    }
{if (""""!= null) return ret;}
    throw new Error(""Missing return statement in function"");
  }"
Constraints.java,"public LayoutParams(LayoutParams source) {
            super((ConstraintLayout.LayoutParams) source);
        }","public LayoutParams(Context c, AttributeSet attrs) {
            super(c, attrs);
        }"
ISNITests.java,"@Test
    public void testISNI5() throws Exception {
        String value = ""0000 0001 2195 3271"";
        ISNI isni = new ISNI().set(value).normalize().verify();
        assertEquals(""0000000121953271"", isni.normalizedValue());
        assertEquals(""0000000121953271"", isni.format());
    }","@Test
    public void testISNI5() throws Exception {
  t.Assert.assertEquals;

public class ISBN13Tests {

    @Test
    public void testISBN13() throws Exception {
        String value = ""978-0-306-40615-7"";
        ISBN13 isbn13 = new ISBN13().set(value).normalize().verify();
        assertEquals(""9780306406157"", isbn13.normalizedValue());
        assertEquals(""9780306406157"", isbn13.format());
    }

    @Test
    public void testISBN132() throws Exception {
        String value = ""978-0-306-40615-7"";
        ISBN13 isbn13 = new ISBN13().set(value).normalize().verify();
        assertEquals(""9780306406157"", isbn13.normalizedValue());
        assertEquals(""9780306406157"", isbn13.format());
    }

    @Test
    public void testISBN133() throws Exception {
        String value = ""978-0-306-40615-7"";
        ISBN13 isbn13 = new ISBN13().set(value).normalize().verify();
        assertEquals(""9780306406157"", isbn13.normalizedValue());
        assertEquals(""9780306406157"", isbn13.format());
    }

    @Test
    public void testISBN134() throws Exception {"
